ms,Dax,Day,Daz,Dgx,Dgy,Dgz,Eax,Eay,Eaz,Egx,Egy,Egz,Fax,Fay,Faz,Fgx,Fgy,Fgz
600,0.978515625,-0.04052734375,-0.08740234375,-0.6707317233085632,0.6097561120986938,4.02439022064209,0.09765625,0.4814453125,0.8642578125,-1.8292683362960815,1.1585365533828735,-0.24390244483947754,0.0458984375,0.54150390625,0.8671875,-2.195122003555298,-0.24390244483947754,-0.3048780560493469
650,0.9775390625,-0.0517578125,-0.06787109375,0.6097561120986938,-0.24390244483947754,-1.4634146690368652,0.08251953125,0.47265625,0.87744140625,-0.18292683362960815,1.402438998222351,-0.9756097793579102,0.0390625,0.5576171875,0.853515625,-0.4268292784690857,0.9756097793579102,-0.4268292784690857
700,0.994140625,-0.05224609375,-0.0625,0.4268292784690857,-1.8292683362960815,-2.0731706619262695,0.08349609375,0.48046875,0.8798828125,2.987804889678955,-0.18292683362960815,0.8536585569381714,0.02001953125,0.51611328125,0.8427734375,0.792682945728302,0.7317073345184326,-0.24390244483947754
750,0.99267578125,-0.05615234375,-0.0791015625,0.5487805008888245,-0.6707317233085632,0.5487805008888245,0.091796875,0.49072265625,0.8916015625,-2.195122003555298,0.7317073345184326,-0.3048780560493469,0.03369140625,0.55615234375,0.865234375,3.47560977935791,0.4878048896789551,-0.3658536672592163
800,0.99658203125,-0.0595703125,-0.0771484375,-0.6097561120986938,0.18292683362960815,4.512195110321045,0.09619140625,0.47900390625,0.876953125,-0.18292683362960815,-0.12195122241973877,-0.4878048896789551,0.03662109375,0.541015625,0.86181640625,-1.3414634466171265,-0.18292683362960815,-0.4878048896789551
850,0.9892578125,-0.04736328125,-0.078125,0.3658536672592163,0.0,-2.7439024448394775,0.09033203125,0.4931640625,0.87744140625,0.792682945728302,1.5243902206420898,-0.9146341681480408,0.0283203125,0.5498046875,0.86669921875,2.621951103210449,0.12195122241973877,-0.9146341681480408
900,0.99169921875,-0.04248046875,-0.08251953125,-0.18292683362960815,1.585365891456604,-1.2195122241973877,0.09423828125,0.474609375,0.88427734375,0.4268292784690857,0.792682945728302,0.0,0.02099609375,0.5419921875,0.85546875,-1.3414634466171265,1.097561001777649,-0.8536585569381714
950,0.99658203125,-0.0498046875,-0.07958984375,0.6097561120986938,0.8536585569381714,0.060975611209869385,0.08837890625,0.486328125,0.87939453125,-0.7317073345184326,1.5243902206420898,0.0,0.03515625,0.5546875,0.8671875,2.682926893234253,0.4268292784690857,0.0
1000,0.97998046875,-0.05078125,-0.0859375,0.5487805008888245,0.18292683362960815,1.402438998222351,0.09814453125,0.48291015625,0.8818359375,-1.5243902206420898,1.585365891456604,-0.5487805008888245,0.02734375,0.52978515625,0.85205078125,-0.6097561120986938,1.097561001777649,-0.6097561120986938
1050,0.9912109375,-0.0546875,-0.07568359375,0.6707317233085632,1.097561001777649,2.7439024448394775,0.080078125,0.48193359375,0.8798828125,-0.4268292784690857,1.4634146690368652,-1.2195122241973877,0.03564453125,0.5576171875,0.86328125,-0.4268292784690857,0.8536585569381714,-0.6097561120986938
1100,0.99658203125,-0.04931640625,-0.06640625,0.060975611209869385,1.0365853309631348,-1.8292683362960815,0.09228515625,0.47998046875,0.8876953125,0.6707317233085632,0.792682945728302,0.4878048896789551,0.015625,0.52587890625,0.8525390625,1.6463414430618286,0.7317073345184326,-0.18292683362960815
1150,1.001953125,-0.05126953125,-0.0732421875,0.24390244483947754,1.097561001777649,-0.792682945728302,0.0751953125,0.47509765625,0.890625,1.2804877758026123,1.0365853309631348,-1.097561001777649,0.0322265625,0.5751953125,0.8759765625,-0.060975611209869385,0.8536585569381714,-0.18292683362960815
1200,1.0,-0.05322265625,-0.07080078125,-0.6707317233085632,0.8536585569381714,0.5487805008888245,0.083984375,0.46826171875,0.88525390625,-1.7682926654815674,0.3048780560493469,-0.4268292784690857,0.01904296875,0.525390625,0.85595703125,0.9146341681480408,0.18292683362960815,-0.7317073345184326
1250,1.00390625,-0.0517578125,-0.0693359375,-0.8536585569381714,-1.1585365533828735,1.1585365533828735,0.07470703125,0.48974609375,0.8779296875,0.24390244483947754,-0.4878048896789551,-0.8536585569381714,0.03076171875,0.5537109375,0.86181640625,-0.6097561120986938,-0.24390244483947754,-0.9756097793579102
1300,0.98583984375,-0.064453125,-0.08935546875,-0.4268292784690857,0.6097561120986938,0.8536585569381714,0.10693359375,0.4677734375,0.89501953125,-2.317073106765747,0.12195122241973877,-0.792682945728302,0.02392578125,0.52685546875,0.8603515625,2.012195110321045,-0.060975611209869385,-1.2804877758026123
1350,0.99169921875,-0.04150390625,-0.05859375,-0.792682945728302,-0.18292683362960815,0.792682945728302,0.0849609375,0.48388671875,0.880859375,2.195122003555298,0.12195122241973877,-0.7317073345184326,0.0234375,0.5546875,0.85986328125,-1.9512195587158203,-0.18292683362960815,-0.792682945728302
1400,0.96923828125,-0.0634765625,-0.08203125,-1.0365853309631348,0.24390244483947754,0.8536585569381714,0.0927734375,0.4619140625,0.88134765625,-0.18292683362960815,0.24390244483947754,-1.9512195587158203,0.02587890625,0.55078125,0.857421875,2.8658535480499268,-0.3658536672592163,-0.8536585569381714
1450,0.98779296875,-0.04345703125,-0.0810546875,-0.792682945728302,0.4878048896789551,0.4268292784690857,0.09228515625,0.4892578125,0.87939453125,-0.792682945728302,0.9146341681480408,-1.097561001777649,0.02783203125,0.53369140625,0.8642578125,0.4268292784690857,-0.24390244483947754,-1.097561001777649
1500,0.9921875,-0.04150390625,-0.07568359375,-1.585365891456604,0.9756097793579102,0.9756097793579102,0.083984375,0.48486328125,0.88427734375,0.8536585569381714,0.5487805008888245,-1.585365891456604,0.02734375,0.54736328125,0.85791015625,0.9146341681480408,-0.18292683362960815,-1.097561001777649
1550,1.0068359375,-0.0380859375,-0.0703125,-0.6707317233085632,0.9756097793579102,-0.7317073345184326,0.09130859375,0.5029296875,0.87646484375,0.4268292784690857,0.12195122241973877,-0.3048780560493469,0.029296875,0.546875,0.85693359375,2.1341464519500732,-0.4878048896789551,-0.9146341681480408
1600,0.99609375,-0.0419921875,-0.07958984375,-1.1585365533828735,0.5487805008888245,-0.792682945728302,0.09375,0.4912109375,0.884765625,-0.24390244483947754,0.6707317233085632,-1.5243902206420898,0.02099609375,0.5732421875,0.85791015625,0.18292683362960815,-0.060975611209869385,-0.24390244483947754
1650,0.9990234375,-0.04345703125,-0.07666015625,-1.097561001777649,-0.060975611209869385,1.2195122241973877,0.078125,0.48388671875,0.87890625,-1.7073171138763428,-0.18292683362960815,-0.7317073345184326,0.04052734375,0.54248046875,0.8544921875,0.18292683362960815,-0.3658536672592163,-1.402438998222351
1700,0.982421875,-0.04833984375,-0.078125,-1.7682926654815674,0.060975611209869385,-0.4268292784690857,0.09423828125,0.47900390625,0.88232421875,-2.0731706619262695,0.0,-1.3414634466171265,0.01513671875,0.55615234375,0.84521484375,0.6097561120986938,-0.6707317233085632,-0.6707317233085632
1750,0.99951171875,-0.037109375,-0.07470703125,-1.402438998222351,0.12195122241973877,1.0365853309631348,0.08984375,0.48291015625,0.873046875,-0.5487805008888245,0.12195122241973877,-0.6707317233085632,0.0341796875,0.5458984375,0.8681640625,-0.7317073345184326,-0.3658536672592163,-0.7317073345184326
1800,0.982421875,-0.04296875,-0.07568359375,-0.6707317233085632,-1.097561001777649,0.792682945728302,0.08349609375,0.49462890625,0.87060546875,-1.8902438879013062,0.3048780560493469,-1.402438998222351,0.02880859375,0.5546875,0.85888671875,-0.12195122241973877,0.0,-1.0365853309631348
1850,0.998046875,-0.0458984375,-0.0791015625,-1.0365853309631348,0.5487805008888245,1.5243902206420898,0.08984375,0.48095703125,0.876953125,-1.4634146690368652,-0.24390244483947754,-0.24390244483947754,0.0263671875,0.54833984375,0.849609375,1.097561001777649,-0.24390244483947754,-0.792682945728302
1900,0.99951171875,-0.03369140625,-0.064453125,-0.7317073345184326,-0.24390244483947754,-2.0731706619262695,0.08642578125,0.50146484375,0.876953125,0.7317073345184326,0.6707317233085632,-0.5487805008888245,0.0263671875,0.55908203125,0.8623046875,0.24390244483947754,-0.24390244483947754,-0.792682945728302
1950,0.984375,-0.05078125,-0.08447265625,-0.12195122241973877,0.3658536672592163,-1.7073171138763428,0.08935546875,0.47314453125,0.888671875,0.9146341681480408,0.18292683362960815,-1.2195122241973877,0.02685546875,0.54443359375,0.85693359375,1.2195122241973877,0.792682945728302,-0.7317073345184326
2000,1.00634765625,-0.0283203125,-0.0751953125,-1.2804877758026123,0.24390244483947754,1.6463414430618286,0.0810546875,0.490234375,0.87548828125,-2.621951103210449,-0.060975611209869385,-0.6707317233085632,0.02685546875,0.552734375,0.86376953125,1.1585365533828735,-0.792682945728302,-0.4268292784690857
2050,0.96484375,-0.04248046875,-0.0791015625,-1.402438998222351,0.24390244483947754,0.3658536672592163,0.0927734375,0.47216796875,0.8818359375,0.060975611209869385,0.4878048896789551,-1.2195122241973877,0.01318359375,0.54736328125,0.8525390625,-0.6707317233085632,-0.4268292784690857,-0.8536585569381714
2100,0.9990234375,-0.0390625,-0.0673828125,-0.24390244483947754,1.0365853309631348,2.317073106765747,0.0849609375,0.490234375,0.87158203125,-0.8536585569381714,0.18292683362960815,-0.3048780560493469,0.0380859375,0.5341796875,0.85302734375,1.6463414430618286,-0.6097561120986938,-0.4878048896789551
2150,0.98974609375,-0.0439453125,-0.07958984375,0.0,-0.3048780560493469,0.3048780560493469,0.09326171875,0.48193359375,0.88037109375,-0.6097561120986938,-0.060975611209869385,-0.792682945728302,0.0126953125,0.55908203125,0.8505859375,0.12195122241973877,0.060975611209869385,-0.4268292784690857
2200,0.99267578125,-0.04638671875,-0.0791015625,-0.9756097793579102,0.060975611209869385,2.5609755516052246,0.0791015625,0.51025390625,0.86669921875,-1.2804877758026123,0.792682945728302,-1.2195122241973877,0.03466796875,0.552734375,0.8583984375,1.7073171138763428,-0.18292683362960815,-0.9756097793579102
2250,0.9931640625,-0.03564453125,-0.07421875,-0.4268292784690857,1.5243902206420898,-0.3658536672592163,0.08740234375,0.48779296875,0.8779296875,0.0,0.4268292784690857,-0.4878048896789551,0.0185546875,0.55712890625,0.853515625,-0.5487805008888245,0.792682945728302,-0.792682945728302
2300,0.99853515625,-0.03173828125,-0.06884765625,-0.4878048896789551,1.3414634466171265,-0.8536585569381714,0.08642578125,0.50048828125,0.869140625,0.0,0.4268292784690857,0.3048780560493469,0.0302734375,0.544921875,0.849609375,2.1341464519500732,-0.24390244483947754,-0.4878048896789551
2350,0.95947265625,-0.04150390625,-0.07666015625,0.9756097793579102,-0.12195122241973877,-5.060975551605225,0.1005859375,0.47802734375,0.8720703125,1.585365891456604,1.8902438879013062,-0.9756097793579102,0.02587890625,0.552734375,0.84716796875,0.0,0.792682945728302,-0.5487805008888245
2400,1.0107421875,-0.0263671875,-0.0693359375,1.3414634466171265,-0.12195122241973877,-7.195121765136719,0.080078125,0.5,0.8779296875,2.9268293380737305,1.6463414430618286,-0.060975611209869385,0.033203125,0.54736328125,0.85888671875,0.6097561120986938,0.7317073345184326,-0.4878048896789551
2450,1.00537109375,-0.02978515625,-0.06787109375,0.9146341681480408,0.4878048896789551,-4.5731706619262695,0.087890625,0.498046875,0.90087890625,1.8902438879013062,0.6707317233085632,-0.4268292784690857,0.013671875,0.5576171875,0.8544921875,2.012195110321045,1.0365853309631348,0.0
2500,1.009765625,-0.0341796875,-0.05615234375,-1.585365891456604,-0.8536585569381714,4.695121765136719,0.08056640625,0.48974609375,0.8857421875,-2.317073106765747,-1.1585365533828735,-0.060975611209869385,0.0185546875,0.55712890625,0.85986328125,0.9146341681480408,-0.5487805008888245,0.18292683362960815
2550,0.98046875,-0.0390625,-0.0791015625,-0.7317073345184326,-2.012195110321045,7.0731706619262695,0.0908203125,0.48974609375,0.87158203125,-4.695121765136719,0.060975611209869385,-2.195122003555298,0.01806640625,0.564453125,0.86279296875,-0.6707317233085632,-2.7439024448394775,-0.6707317233085632
2600,0.97509765625,-0.041015625,-0.07763671875,0.3048780560493469,0.12195122241973877,2.7439024448394775,0.0927734375,0.47802734375,0.861328125,-2.195122003555298,1.3414634466171265,-2.987804889678955,0.03857421875,0.54736328125,0.8564453125,-3.1097559928894043,-1.7073171138763428,-1.097561001777649
2650,0.9921875,-0.02734375,-0.0703125,-0.18292683362960815,-0.4268292784690857,-0.4878048896789551,0.07568359375,0.49169921875,0.876953125,0.792682945728302,1.2195122241973877,-2.8658535480499268,0.02490234375,0.546875,0.849609375,-2.0731706619262695,0.0,-2.0731706619262695
2700,1.0009765625,-0.025390625,-0.07080078125,-0.9756097793579102,0.4268292784690857,-1.2195122241973877,0.08349609375,0.51220703125,0.87939453125,0.060975611209869385,-0.3658536672592163,-0.6707317233085632,0.0185546875,0.52001953125,0.85205078125,3.1097559928894043,0.060975611209869385,-1.1585365533828735
2750,1.0048828125,-0.02880859375,-0.07373046875,-1.0365853309631348,-0.9146341681480408,-0.6707317233085632,0.08935546875,0.484375,0.876953125,0.6097561120986938,-0.9756097793579102,0.3048780560493469,0.01806640625,0.56396484375,0.8515625,-1.7073171138763428,-0.6707317233085632,0.0
2800,0.96923828125,-0.05029296875,-0.09033203125,-0.12195122241973877,-1.0365853309631348,3.0487804412841797,0.0966796875,0.486328125,0.8740234375,-1.7682926654815674,0.24390244483947754,-1.2195122241973877,0.04150390625,0.5595703125,0.8603515625,2.5609755516052246,-0.5487805008888245,-0.7317073345184326
2850,0.98779296875,-0.02587890625,-0.0703125,0.6707317233085632,0.3048780560493469,0.6707317233085632,0.0849609375,0.4765625,0.8662109375,-2.317073106765747,0.6707317233085632,0.3658536672592163,0.01953125,0.53857421875,0.84814453125,-0.9146341681480408,-0.18292683362960815,-0.8536585569381714
2900,0.96044921875,-0.05419921875,-0.07470703125,0.0,1.8902438879013062,3.5975608825683594,0.07470703125,0.48876953125,0.85205078125,-0.792682945728302,2.012195110321045,-2.1341464519500732,0.029296875,0.57177734375,0.85400390625,0.6707317233085632,0.3658536672592163,-1.0365853309631348
2950,0.97021484375,-0.0380859375,-0.07568359375,0.12195122241973877,2.5609755516052246,-2.1341464519500732,0.08740234375,0.4775390625,0.8759765625,0.8536585569381714,2.317073106765747,-2.317073106765747,0.01513671875,0.5419921875,0.84130859375,0.18292683362960815,1.2804877758026123,-1.8902438879013062
3000,1.0244140625,-0.0224609375,-0.0703125,-0.3658536672592163,1.4634146690368652,1.1585365533828735,0.08203125,0.490234375,0.8876953125,-0.792682945728302,0.5487805008888245,-0.4878048896789551,0.02978515625,0.55712890625,0.85693359375,2.8658535480499268,0.8536585569381714,-1.3414634466171265
3050,0.9814453125,-0.0634765625,-0.0908203125,-0.4878048896789551,-1.7682926654815674,2.5609755516052246,0.08056640625,0.49755859375,0.89208984375,-1.4634146690368652,0.7317073345184326,-2.4390244483947754,0.021484375,0.5546875,0.86328125,3.0487804412841797,1.3414634466171265,-2.804877996444702
3100,1.03662109375,-0.0166015625,-0.0595703125,-1.2195122241973877,1.7682926654815674,2.2560975551605225,0.08935546875,0.5009765625,0.89306640625,-1.0365853309631348,0.3048780560493469,-0.4268292784690857,0.00927734375,0.5673828125,0.85546875,-0.6707317233085632,-0.5487805008888245,-1.0365853309631348
3150,1.00146484375,-0.03857421875,-0.07373046875,-0.7317073345184326,-0.18292683362960815,-0.5487805008888245,0.08349609375,0.501953125,0.88232421875,0.3658536672592163,0.3658536672592163,-1.0365853309631348,0.0283203125,0.583984375,0.86376953125,0.3048780560493469,-0.7317073345184326,0.18292683362960815
3200,0.98486328125,-0.04296875,-0.0712890625,-0.4268292784690857,-0.18292683362960815,-1.1585365533828735,0.08447265625,0.49267578125,0.876953125,0.792682945728302,-0.9146341681480408,0.060975611209869385,0.0224609375,0.52978515625,0.84814453125,-1.585365891456604,-0.24390244483947754,0.0
3250,0.9921875,-0.033203125,-0.072265625,-0.060975611209869385,-2.682926893234253,-1.9512195587158203,0.0751953125,0.48681640625,0.873046875,1.1585365533828735,-1.402438998222351,0.9756097793579102,0.02099609375,0.5517578125,0.84814453125,1.097561001777649,-1.7073171138763428,1.2195122241973877
3300,0.96435546875,-0.037109375,-0.07958984375,0.0,-1.2804877758026123,0.4268292784690857,0.08642578125,0.48388671875,0.86328125,-1.2195122241973877,-0.5487805008888245,-0.3658536672592163,0.02099609375,0.55224609375,0.8505859375,3.0487804412841797,-1.402438998222351,0.3658536672592163
3350,0.994140625,-0.0400390625,-0.08349609375,-1.1585365533828735,-1.1585365533828735,1.8292683362960815,0.08544921875,0.4931640625,0.87451171875,-1.097561001777649,-0.9756097793579102,-0.3048780560493469,0.03173828125,0.55810546875,0.8447265625,-1.2195122241973877,-0.8536585569381714,-1.0365853309631348
3400,0.98486328125,-0.04052734375,-0.08154296875,-0.6097561120986938,0.3658536672592163,1.2804877758026123,0.08447265625,0.49658203125,0.8740234375,-0.9146341681480408,0.12195122241973877,-1.9512195587158203,0.02294921875,0.55517578125,0.85498046875,1.4634146690368652,-0.8536585569381714,-1.097561001777649
3450,0.98291015625,-0.02587890625,-0.07275390625,-1.3414634466171265,0.4878048896789551,0.5487805008888245,0.0908203125,0.47802734375,0.87109375,-1.585365891456604,0.0,-0.4268292784690857,0.021484375,0.5390625,0.845703125,-0.4268292784690857,-0.3048780560493469,-0.9756097793579102
3500,0.98046875,-0.02880859375,-0.083984375,-0.6707317233085632,1.8292683362960815,4.939024448394775,0.080078125,0.50048828125,0.85546875,-2.8658535480499268,1.5243902206420898,-1.4634146690368652,0.02685546875,0.5712890625,0.8603515625,0.18292683362960815,-0.4268292784690857,-0.9146341681480408
3550,0.9912109375,-0.044921875,-0.08154296875,-0.4268292784690857,1.5243902206420898,2.317073106765747,0.09619140625,0.494140625,0.87548828125,-3.5365853309631348,0.9756097793579102,-0.792682945728302,0.0263671875,0.5390625,0.84033203125,-0.9756097793579102,0.792682945728302,-2.378048896789551
3600,1.009765625,-0.0283203125,-0.0693359375,-0.6097561120986938,1.9512195587158203,1.0365853309631348,0.08447265625,0.50341796875,0.87353515625,0.18292683362960815,0.4268292784690857,0.12195122241973877,0.0302734375,0.54052734375,0.8505859375,-0.5487805008888245,0.4268292784690857,-0.18292683362960815
3650,0.98974609375,-0.03759765625,-0.06787109375,0.060975611209869385,-1.3414634466171265,-4.146341323852539,0.080078125,0.49267578125,0.8828125,0.9146341681480408,0.5487805008888245,-0.060975611209869385,0.02294921875,0.56787109375,0.85693359375,2.1341464519500732,0.3658536672592163,0.24390244483947754
3700,1.0087890625,-0.02978515625,-0.064453125,0.3048780560493469,0.3048780560493469,1.2195122241973877,0.08544921875,0.48583984375,0.884765625,-3.4146342277526855,-1.4634146690368652,2.195122003555298,0.01904296875,0.54541015625,0.85205078125,0.7317073345184326,0.792682945728302,-0.4878048896789551
3750,0.982421875,-0.05419921875,-0.091796875,-1.2804877758026123,-1.8292683362960815,11.768292427062988,0.09130859375,0.48291015625,0.89306640625,-6.158536434173584,-1.2195122241973877,-1.402438998222351,0.02783203125,0.56103515625,0.86767578125,0.18292683362960815,-0.3658536672592163,-1.097561001777649
3800,0.99609375,-0.0478515625,-0.07666015625,-4.146341323852539,0.18292683362960815,16.341463088989258,0.09033203125,0.48388671875,0.8798828125,-6.707316875457764,-0.5487805008888245,-1.7073171138763428,0.0224609375,0.53955078125,0.849609375,-0.060975611209869385,-1.5243902206420898,-1.402438998222351
3850,0.9853515625,-0.04052734375,-0.07275390625,-1.402438998222351,0.0,1.8292683362960815,0.0791015625,0.486328125,0.8359375,1.2804877758026123,2.012195110321045,-1.7682926654815674,0.029296875,0.57421875,0.85888671875,-0.4878048896789551,-2.4390244483947754,0.6707317233085632
3900,0.97119140625,-0.0576171875,-0.087890625,1.1585365533828735,-0.8536585569381714,-12.5,0.0927734375,0.46484375,0.87255859375,6.707316875457764,1.2804877758026123,-0.060975611209869385,0.03271484375,0.52197265625,0.826171875,-2.5609755516052246,1.097561001777649,-0.3048780560493469
3950,1.009765625,-0.05126953125,-0.07275390625,1.8902438879013062,-2.4390244483947754,-7.743902206420898,0.08935546875,0.478515625,0.89892578125,2.1341464519500732,-1.0365853309631348,1.7073171138763428,0.02783203125,0.51806640625,0.8505859375,6.158536434173584,1.2195122241973877,0.8536585569381714
4000,0.98486328125,-0.05908203125,-0.0830078125,-0.3048780560493469,-1.3414634466171265,6.219511985778809,0.07861328125,0.48291015625,0.88720703125,-4.207316875457764,0.4878048896789551,-1.3414634466171265,0.01513671875,0.59033203125,0.86572265625,0.18292683362960815,-0.3658536672592163,-0.18292683362960815
4050,0.9814453125,-0.0498046875,-0.076171875,-1.6463414430618286,-0.12195122241973877,6.097560882568359,0.09716796875,0.5029296875,0.87353515625,-2.195122003555298,1.0365853309631348,-1.402438998222351,0.013671875,0.54443359375,0.8447265625,-1.5243902206420898,-0.3658536672592163,-1.8292683362960815
4100,1.00048828125,-0.04541015625,-0.083984375,-0.18292683362960815,2.195122003555298,-1.8902438879013062,0.091796875,0.470703125,0.8623046875,0.8536585569381714,0.8536585569381714,-0.12195122241973877,0.0302734375,0.59619140625,0.8486328125,-0.9146341681480408,-0.4268292784690857,0.24390244483947754
4150,0.97314453125,-0.07373046875,-0.08935546875,0.12195122241973877,-1.7073171138763428,-4.695121765136719,0.08984375,0.48486328125,0.890625,1.8902438879013062,0.6097561120986938,-1.4634146690368652,0.03466796875,0.52490234375,0.85009765625,3.5975608825683594,1.402438998222351,-1.5243902206420898
4200,1.01171875,-0.0361328125,-0.0703125,0.18292683362960815,0.9756097793579102,1.0365853309631348,0.07568359375,0.4853515625,0.8837890625,-2.4390244483947754,0.24390244483947754,0.060975611209869385,0.0107421875,0.55517578125,0.85400390625,-0.12195122241973877,-0.24390244483947754,-0.3658536672592163
4250,1.001953125,-0.05908203125,-0.091796875,-1.2195122241973877,-0.3048780560493469,4.695121765136719,0.0888671875,0.4892578125,0.8798828125,-1.097561001777649,0.18292683362960815,-2.012195110321045,0.02734375,0.580078125,0.861328125,0.4878048896789551,-0.8536585569381714,-0.4878048896789551
4300,0.9931640625,-0.046875,-0.0751953125,-1.6463414430618286,0.4878048896789551,-1.097561001777649,0.091796875,0.4853515625,0.87451171875,-0.792682945728302,-0.4878048896789551,0.4878048896789551,0.02490234375,0.5478515625,0.83837890625,0.18292683362960815,-0.18292683362960815,-1.3414634466171265
4350,0.98681640625,-0.0439453125,-0.08544921875,-0.7317073345184326,-1.8902438879013062,-0.8536585569381714,0.0927734375,0.49951171875,0.8857421875,1.3414634466171265,0.4878048896789551,-1.1585365533828735,0.03271484375,0.57080078125,0.86083984375,2.5,0.4268292784690857,-0.7317073345184326
4400,0.98876953125,-0.0400390625,-0.0791015625,-0.8536585569381714,0.18292683362960815,0.6707317233085632,0.0830078125,0.4970703125,0.88330078125,-1.8292683362960815,0.6097561120986938,-1.2195122241973877,0.021484375,0.57080078125,0.8505859375,-0.18292683362960815,-0.18292683362960815,-1.402438998222351
4450,1.01220703125,-0.037109375,-0.07373046875,-0.7317073345184326,1.8292683362960815,0.4268292784690857,0.0888671875,0.4873046875,0.8740234375,0.3048780560493469,-0.18292683362960815,-0.24390244483947754,0.01708984375,0.57373046875,0.85107421875,-0.6707317233085632,-0.7317073345184326,0.3658536672592163
4500,0.9794921875,-0.04638671875,-0.07080078125,-1.3414634466171265,-1.1585365533828735,-0.24390244483947754,0.0947265625,0.48779296875,0.87353515625,-2.7439024448394775,-0.4878048896789551,0.3048780560493469,0.02978515625,0.5537109375,0.84130859375,1.8292683362960815,-0.3048780560493469,-0.4878048896789551
4550,0.97119140625,-0.04736328125,-0.08935546875,0.18292683362960815,-0.792682945728302,1.5243902206420898,0.091796875,0.49658203125,0.87109375,2.4390244483947754,0.24390244483947754,-0.7317073345184326,0.02587890625,0.5791015625,0.84912109375,-1.9512195587158203,-0.060975611209869385,-1.097561001777649
4600,0.98681640625,-0.0458984375,-0.08203125,-0.6707317233085632,1.8292683362960815,-3.170731782913208,0.1015625,0.486328125,0.8818359375,-1.097561001777649,1.097561001777649,-0.3658536672592163,0.021484375,0.54541015625,0.84228515625,3.5975608825683594,-1.585365891456604,-1.097561001777649
